Age,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,OverTime_No,OverTime_Yes,Attrition
0.5952380952380951,0.348604151753758,0.4642857142857143,0.25,1,0.4073536526366714,0.3333333333333333,0.914285714285714,0.6666666666666667,0.75,0.0,0.8504476040021064,0.1247139128689018,0.6666666666666666,0.9285714285714284,4,0.6666666666666667,80,0.3333333333333333,0.55,0.5,0.6666666666666667,0.1,0.0555555555555555,0.0666666666666666,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
0.2142857142857142,0.1195418754473872,0.1428571428571428,0.0,1,0.4078374455732946,0.6666666666666667,0.1714285714285714,0.3333333333333333,0.5,1.0,0.6213270142180095,0.2709496085123469,0.1111111111111111,0.3571428571428571,3,0.3333333333333333,80,0.3333333333333333,0.225,0.5,0.6666666666666667,0.225,0.4444444444444444,0.0,0.4705882352941176,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0.4047619047619047,0.6070150322118826,0.2142857142857143,0.5,1,0.4083212385099177,0.6666666666666667,0.4142857142857143,0.6666666666666667,0.5,0.6666666666666667,0.4850974196945761,0.6735595261995583,0.3333333333333333,0.7142857142857143,4,0.3333333333333333,80,0.0,0.425,0.5,1.0,0.2,0.2777777777777778,0.0666666666666666,0.3529411764705882,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
0.238095238095238,0.4710093056549749,0.0357142857142857,0.75,1,0.4088050314465408,0.3333333333333333,0.7285714285714284,0.6666666666666667,0.25,0.3333333333333333,0.1985255397577672,0.0644047380044167,0.1111111111111111,0.6428571428571427,4,0.0,80,0.0,0.2,0.3333333333333333,0.6666666666666667,0.2,0.3888888888888888,0.4666666666666667,0.2941176470588235,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0.380952380952381,0.520400858983536,0.0714285714285714,0.25,1,0.4092888243831639,0.6666666666666667,0.8285714285714285,0.6666666666666667,0.0,1.0,0.1436545550289626,0.0059827343906845,0.0,0.5714285714285713,3,0.6666666666666667,80,0.3333333333333333,0.1,0.1666666666666666,0.0,0.075,0.1111111111111111,0.0,0.1176470588235294,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0.1904761904761905,0.5619183965640658,0.1428571428571428,0.25,1,0.4097726173197871,0.6666666666666667,0.8285714285714285,0.3333333333333333,0.0,0.6666666666666667,0.0714586624539231,0.7550291106203574,0.1111111111111111,0.2142857142857143,3,0.0,80,0.3333333333333333,0.2,0.3333333333333333,0.6666666666666667,0.2,0.3888888888888888,0.0666666666666666,0.4117647058823529,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
0.2142857142857142,0.2440944881889763,0.0714285714285714,0.5,1,0.4107402031930333,1.0,0.2857142857142857,0.6666666666666667,0.0,1.0,0.0367035281727224,0.5812888978116844,0.1111111111111111,0.0,3,0.6666666666666667,80,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0.7857142857142856,0.870436649964209,0.8928571428571428,0.75,1,0.4112239961296565,0.0,0.5142857142857142,0.6666666666666667,0.75,0.6666666666666667,0.8055818852027383,0.1405340293113832,0.2222222222222222,0.2142857142857143,3,0.6666666666666667,80,0.3333333333333333,0.7250000000000001,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.2666666666666666,1.0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0.6190476190476188,0.3743736578382247,0.1071428571428571,0.5,1,0.4117077890662796,1.0,0.2857142857142857,0.6666666666666667,0.25,0.3333333333333333,0.2592943654555029,0.124593455129492,1.0,0.0714285714285714,3,1.0,80,0.0,0.25,0.3333333333333333,0.3333333333333333,0.125,0.1111111111111111,0.1333333333333333,0.1764705882352941,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0.1666666666666666,0.0558339298496778,0.0357142857142857,0.0,1,0.4126753749395258,0.0,0.4999999999999999,1.0,0.0,0.0,0.127172195892575,0.7845011041959445,0.7777777777777777,0.1428571428571428,3,0.6666666666666667,80,0.0,0.15,0.5,0.3333333333333333,0.1,0.1666666666666666,0.0,0.0588235294117647,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0.3571428571428571,0.3464566929133857,0.0,0.5,1,0.413159167876149,0.0,0.2571428571428572,1.0,0.25,0.0,0.1594523433385992,0.791889178879743,0.1111111111111111,0.7857142857142857,4,0.0,80,0.3333333333333333,0.225,0.8333333333333333,0.6666666666666667,0.225,0.4444444444444444,0.0,0.4705882352941176,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0.4047619047619047,0.8883321403006442,0.9285714285714284,0.0,1,0.4136429608127721,0.6666666666666667,0.3285714285714285,0.3333333333333333,0.0,0.0,0.081621906266456,0.6327243525396506,0.1111111111111111,0.0,3,1.0,80,0.0,0.15,0.5,0.3333333333333333,0.15,0.2777777777777778,0.0666666666666666,0.0588235294117647,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0.4285714285714285,0.5912670007158196,0.0,0.25,1,0.4141267537493952,0.3333333333333333,0.3714285714285714,0.6666666666666667,0.25,1.0,0.273407056345445,0.0292712306765709,0.1111111111111111,0.2142857142857143,3,1.0,80,0.3333333333333333,0.45,0.1666666666666666,0.3333333333333333,0.45,0.7777777777777777,0.2666666666666666,0.6470588235294118,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0.3333333333333333,0.0107372942018611,0.4285714285714285,0.75,1,0.4150943396226415,0.3333333333333333,0.6142857142857143,0.6666666666666667,0.25,1.0,0.178725645076356,0.2873318610720738,0.2222222222222222,0.0,3,0.6666666666666667,80,0.3333333333333333,0.2,0.5,0.3333333333333333,0.125,0.1111111111111111,0.0,0.1764705882352941,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0.2857142857142856,0.6513958482462419,0.1428571428571428,0.75,1,0.4160619254958877,0.3333333333333333,0.6428571428571428,0.3333333333333333,0.0,1.0,0.1449183780937335,0.0112025697651074,1.0,0.0714285714285714,3,0.3333333333333333,80,0.3333333333333333,0.25,0.5,0.3333333333333333,0.125,0.2222222222222222,0.0,0.1764705882352941,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0.8333333333333333,0.4001431639226914,0.2142857142857143,0.25,1,0.4165457184325108,0.0,0.6857142857142857,0.3333333333333333,0.5,1.0,0.5226434965771458,0.7476811885163621,0.7777777777777777,0.4999999999999999,3,1.0,80,0.3333333333333333,0.875,0.5,0.6666666666666667,0.125,0.1111111111111111,0.0,0.2352941176470588,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0.6428571428571428,0.5926986399427344,0.2857142857142857,0.5,1,0.4175133043057571,1.0,0.6285714285714286,0.6666666666666667,0.5,0.0,0.513533438651922,0.6884159807267617,0.4444444444444444,0.0714285714285714,3,0.6666666666666667,80,0.3333333333333333,0.45,0.3333333333333333,0.6666666666666667,0.125,0.2222222222222222,0.0,0.1176470588235294,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0.3333333333333333,0.383679312813171,0.25,0.25,1,0.4179970972423802,0.6666666666666667,0.8714285714285714,1.0,0.25,0.6666666666666667,0.2193786203264876,0.8057819714916683,0.5555555555555556,0.0714285714285714,3,0.6666666666666667,80,0.3333333333333333,0.225,0.5,0.3333333333333333,0.125,0.1666666666666666,0.0666666666666666,0.1764705882352941,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0.8095238095238095,0.564065855404438,0.8571428571428571,0.75,1,0.4189646831156264,0.6666666666666667,0.7285714285714284,0.3333333333333333,0.75,1.0,0.6749341758820432,0.6799437863882755,0.3333333333333333,0.7857142857142857,4,0.6666666666666667,80,0.0,0.775,0.5,0.6666666666666667,0.225,0.4444444444444444,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
0.4523809523809524,0.171796707229778,0.5357142857142857,0.75,1,0.4194484760522496,1.0,0.5142857142857142,0.3333333333333333,0.25,0.6666666666666667,0.2804107424960505,0.901987552700261,0.4444444444444444,0.5714285714285713,3,1.0,80,0.6666666666666666,0.225,0.3333333333333333,0.6666666666666667,0.025,0.0,0.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0.238095238095238,0.7637795275590551,0.25,0.25,1,0.4199322689888727,0.3333333333333333,0.4714285714285715,0.3333333333333333,0.0,1.0,0.2067930489731438,0.8781770728769324,0.1111111111111111,0.1428571428571428,3,1.0,80,0.3333333333333333,0.15,1.0,0.6666666666666667,0.125,0.0555555555555555,0.0,0.2352941176470588,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0.0952380952380951,0.807444523979957,0.0,0.25,1,0.4213836477987421,1.0,0.0428571428571428,0.3333333333333333,0.25,1.0,0.1983149025803054,0.6846817908050592,0.6666666666666666,0.7857142857142857,4,0.0,80,0.6666666666666666,0.1,0.3333333333333333,0.0,0.05,0.1111111111111111,0.1333333333333333,0.1176470588235294,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
0.6190476190476188,0.6327845382963493,0.25,0.75,1,0.4223512336719883,0.0,0.4571428571428571,1.0,0.0,1.0,0.095260663507109,0.1184501104195944,0.2222222222222222,0.9285714285714284,4,0.6666666666666667,80,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.075,0.1111111111111111,0.0,0.1176470588235294,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0.5714285714285714,0.8367931281317107,0.0357142857142857,0.0,1,0.4228350266086115,0.3333333333333333,0.0714285714285714,0.6666666666666667,0.0,1.0,0.079304897314376,0.280024091547882,0.5555555555555556,0.2142857142857143,3,1.0,80,0.0,0.2,0.3333333333333333,0.6666666666666667,0.05,0.0555555555555555,0.1333333333333333,0.1176470588235294,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0.4285714285714285,0.8418038654259126,0.25,0.5,1,0.4242864054184808,0.0,0.6714285714285713,0.3333333333333333,0.0,0.0,0.0701948393891521,0.2626380244930737,0.0,0.7142857142857143,4,0.6666666666666667,80,0.0,0.15,0.5,0.6666666666666667,0.125,0.2222222222222222,0.0,0.1764705882352941,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0.1666666666666666,0.0279169649248389,0.0714285714285714,0.0,1,0.424770198355104,0.6666666666666667,0.9714285714285712,0.6666666666666667,0.25,0.0,0.1677198525539757,0.4926320016061032,0.1111111111111111,0.4999999999999999,3,1.0,80,0.0,0.125,0.5,0.6666666666666667,0.125,0.1666666666666666,0.0,0.1764705882352941,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0.4047619047619047,0.3614889047959914,0.2857142857142857,0.5,1,0.4252539912917271,1.0,0.5142857142857142,0.3333333333333333,0.5,0.6666666666666667,0.5095313322801475,0.8577795623368801,0.1111111111111111,0.6428571428571427,4,0.3333333333333333,80,0.3333333333333333,0.425,0.3333333333333333,0.6666666666666667,0.425,0.7777777777777777,0.3333333333333333,0.8823529411764706,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0.4047619047619047,0.0200429491768074,0.8571428571428571,0.75,1,0.4257377842283502,1.0,0.9428571428571428,0.6666666666666667,0.0,0.3333333333333333,0.0533438651922064,0.5829351535836177,0.1111111111111111,0.5714285714285713,3,0.0,80,0.3333333333333333,0.25,0.5,0.3333333333333333,0.25,0.1111111111111111,0.4666666666666667,0.4705882352941176,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
0.3333333333333333,0.1417322834645669,0.0,0.5,1,0.4262215771649733,1.0,0.4428571428571429,0.6666666666666667,0.0,1.0,0.0687203791469194,0.2832362979321421,0.0,0.0714285714285714,3,0.3333333333333333,80,0.3333333333333333,0.1,0.3333333333333333,0.6666666666666667,0.075,0.0,0.0,0.1176470588235294,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0.1666666666666666,0.3443092340730136,0.1071428571428571,0.0,1,0.4276729559748427,0.6666666666666667,0.8142857142857143,0.3333333333333333,0.25,0.0,0.170984728804634,0.6448504316402329,0.1111111111111111,0.0714285714285714,3,0.0,80,0.0,0.125,0.1666666666666666,1.0,0.125,0.1111111111111111,0.0,0.1764705882352941,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0.7380952380952379,0.94201861130995,0.0,0.5,1,0.428640541848089,0.6666666666666667,0.0857142857142856,0.6666666666666667,0.0,0.0,0.1353870458135861,0.3396908251355149,0.2222222222222222,0.3571428571428571,3,0.3333333333333333,80,0.3333333333333333,0.175,0.3333333333333333,0.6666666666666667,0.1,0.1111111111111111,0.0,0.1176470588235294,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0.1428571428571428,0.8353614889047959,0.1071428571428571,0.0,1,0.4291243347847121,0.0,0.2285714285714286,0.3333333333333333,0.0,1.0,0.1133754607688257,0.3486850030114434,0.0,0.4285714285714285,3,1.0,80,0.0,0.15,0.3333333333333333,0.3333333333333333,0.125,0.1111111111111111,0.2,0.2352941176470588,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0.3333333333333333,0.1982820329277022,0.1428571428571428,0.25,1,0.4296081277213352,0.3333333333333333,0.2571428571428572,0.6666666666666667,0.25,0.3333333333333333,0.2904160084254871,0.2729170849227063,0.1111111111111111,0.2142857142857143,3,1.0,80,0.3333333333333333,0.25,0.5,0.6666666666666667,0.25,0.4444444444444444,0.3333333333333333,0.1764705882352941,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0.4761904761904761,0.2097351467430207,0.2857142857142857,0.5,1,0.4315432994678277,0.3333333333333333,0.9714285714285712,0.3333333333333333,0.0,0.3333333333333333,0.0995260663507109,0.4018470186709496,0.0,0.5714285714285713,3,1.0,80,0.3333333333333333,0.075,0.5,0.6666666666666667,0.05,0.1111111111111111,0.0666666666666666,0.1176470588235294,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
0.5714285714285714,0.8324982104509663,0.0714285714285714,0.5,1,0.4320270924044508,0.6666666666666667,0.9285714285714286,1.0,0.25,1.0,0.2223275408109531,0.8685806063039551,0.2222222222222222,0.1428571428571428,3,0.3333333333333333,80,0.3333333333333333,0.425,0.1666666666666666,0.3333333333333333,0.125,0.1666666666666666,0.0666666666666666,0.1764705882352941,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0.3095238095238095,0.8017179670722977,0.3571428571428571,0.75,1,0.4325108853410739,1.0,0.2571428571428572,0.6666666666666667,0.0,1.0,0.0709320695102685,0.5130295121461554,0.3333333333333333,0.5714285714285713,3,0.3333333333333333,80,0.3333333333333333,0.2,0.3333333333333333,0.6666666666666667,0.15,0.2222222222222222,0.0,0.1176470588235294,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0.2619047619047619,0.1710808876163206,0.0,0.5,1,0.4329946782776971,0.3333333333333333,0.2571428571428572,0.3333333333333333,0.0,0.6666666666666667,0.0943127962085308,0.8603894800240915,0.6666666666666666,0.5714285714285713,3,0.6666666666666667,80,1.0,0.125,0.5,0.6666666666666667,0.075,0.1111111111111111,0.0,0.1176470588235294,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
0.8333333333333333,0.548317823908375,0.25,0.5,1,0.4334784712143202,0.0,0.6142857142857143,0.6666666666666667,0.75,1.0,0.5701421800947868,0.8309576390283075,0.5555555555555556,0.2142857142857143,3,0.6666666666666667,80,0.3333333333333333,0.7000000000000001,0.5,0.6666666666666667,0.05,0.0,0.1333333333333333,0.1176470588235294,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0.4047619047619047,0.4080171796707229,0.8571428571428571,0.5,1,0.4344460570875664,1.0,0.6857142857142857,0.3333333333333333,0.5,0.3333333333333333,0.5210110584518167,0.2824733989158803,0.3333333333333333,0.3571428571428571,3,0.0,80,0.0,0.4,0.3333333333333333,0.6666666666666667,0.325,0.5555555555555556,0.2666666666666666,0.4705882352941176,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
0.4523809523809524,0.8081603435934144,0.7142857142857143,0.25,1,0.4349298500241896,0.6666666666666667,0.3428571428571428,0.6666666666666667,0.0,1.0,0.1034228541337546,0.7680385464766111,0.5555555555555556,0.2857142857142857,3,0.3333333333333333,80,0.3333333333333333,0.25,0.5,0.6666666666666667,0.125,0.2222222222222222,0.0,0.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
0.8333333333333333,0.0,0.7857142857142857,0.75,1,0.4354136429608127,1.0,0.5999999999999999,0.6666666666666667,0.75,1.0,0.6985781990521327,0.7272435253965067,0.6666666666666666,0.4999999999999999,3,0.6666666666666667,80,0.0,0.8250000000000001,0.0,0.6666666666666667,0.3,0.5,0.2,0.4705882352941176,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
0.5952380952380951,0.2290622763063708,0.0,0.5,1,0.4358974358974358,1.0,0.0428571428571428,0.6666666666666667,0.25,1.0,0.2397577672459189,0.7905239911664325,0.4444444444444444,0.1428571428571428,3,0.3333333333333333,80,0.3333333333333333,0.3,0.3333333333333333,0.3333333333333333,0.125,0.1111111111111111,0.1333333333333333,0.1176470588235294,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.6904761904761905,0.105225483178239,0.0357142857142857,0.25,1,0.436381228834059,0.6666666666666667,0.0714285714285714,0.6666666666666667,0.25,1.0,0.185781990521327,0.6299538245332262,0.0,0.7857142857142857,4,0.0,80,0.3333333333333333,0.2,0.3333333333333333,0.6666666666666667,0.175,0.3333333333333333,0.4666666666666667,0.4117647058823529,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0.4523809523809524,0.82319255547602,0.6428571428571428,0.25,1,0.4368650217706821,0.0,0.0285714285714285,0.6666666666666667,0.5,0.3333333333333333,0.3492890995260663,0.1092150170648464,0.1111111111111111,0.1428571428571428,3,1.0,80,0.0,0.25,0.3333333333333333,0.6666666666666667,0.25,0.0,0.0,0.5294117647058824,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0.7619047619047619,0.5576234788833213,0.0357142857142857,0.75,1,0.4373488147073052,0.0,0.9714285714285712,0.6666666666666667,0.75,0.0,0.8907319641916799,0.0983738205179682,0.1111111111111111,0.0,3,1.0,80,0.3333333333333333,0.775,0.5,0.6666666666666667,0.775,0.3333333333333333,0.9333333333333332,0.4117647058823529,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
0.4999999999999999,0.9169649248389404,0.0357142857142857,0.5,1,0.4392839864537977,1.0,0.1714285714285714,0.3333333333333333,0.25,1.0,0.2209057398630858,0.2287090945593254,0.8888888888888888,0.0,3,0.6666666666666667,80,0.6666666666666666,0.325,0.3333333333333333,0.6666666666666667,0.125,0.2222222222222222,0.0,0.2352941176470588,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0.3571428571428571,0.6964924838940586,0.0714285714285714,0.25,1,0.4397677793904208,1.0,0.3857142857142857,0.6666666666666667,0.0,0.3333333333333333,0.0667719852553975,0.8253764304356555,0.3333333333333333,0.0,3,0.6666666666666667,80,0.3333333333333333,0.175,0.6666666666666666,1.0,0.1,0.1666666666666666,0.0,0.1764705882352941,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0.3333333333333333,0.1947029348604151,0.8571428571428571,0.75,1,0.440251572327044,0.0,0.8142857142857143,0.6666666666666667,0.0,1.0,0.0940494997367035,0.6393093756273841,0.1111111111111111,0.9285714285714284,4,0.6666666666666667,80,0.0,0.025,0.3333333333333333,0.0,0.025,0.0,0.0,0.0588235294117647,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
0.2619047619047619,0.7043664996420902,0.2142857142857143,0.0,1,0.4407353652636671,0.0,0.4571428571428571,0.3333333333333333,0.0,1.0,0.0802001053185887,0.1590042160208793,0.6666666666666666,0.2142857142857143,3,0.6666666666666667,80,1.0,0.2,0.8333333333333333,0.6666666666666667,0.1,0.1666666666666666,0.0,0.1764705882352941,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0.6190476190476188,0.4001431639226914,0.2857142857142857,0.25,1,0.4412191582002902,0.3333333333333333,0.4428571428571429,0.6666666666666667,0.0,0.0,0.081621906266456,0.2173860670548082,0.1111111111111111,0.1428571428571428,3,1.0,80,0.0,0.2,0.0,0.6666666666666667,0.2,0.3888888888888888,0.4666666666666667,0.0588235294117647,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0.238095238095238,0.5146743020758768,0.1428571428571428,0.75,1,0.4426705370101596,0.0,0.9714285714285712,0.6666666666666667,0.25,1.0,0.205318588730911,0.8897008632804657,0.1111111111111111,0.2142857142857143,3,0.3333333333333333,80,0.0,0.1,0.5,0.6666666666666667,0.1,0.1111111111111111,0.0,0.1176470588235294,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0.9523809523809524,0.4860415175375805,0.0357142857142857,0.0,1,0.4436381228834058,1.0,0.3857142857142857,0.3333333333333333,0.0,1.0,0.0721958925750395,0.4533226259787191,1.0,0.2142857142857143,3,1.0,80,0.3333333333333333,0.075,0.5,0.3333333333333333,0.025,0.0,0.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
0.5952380952380951,0.0536864710093056,0.25,0.5,1,0.4446057087566521,0.0,0.3571428571428571,0.6666666666666667,0.25,0.3333333333333333,0.1977883096366508,0.8721140333266412,0.4444444444444444,0.7142857142857143,4,0.6666666666666667,80,0.3333333333333333,0.1,0.3333333333333333,1.0,0.025,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
0.0476190476190476,0.2848962061560487,0.0357142857142857,0.5,1,0.4455732946298983,0.6666666666666667,0.2714285714285714,0.3333333333333333,0.0,0.6666666666666667,0.0545023696682464,0.8013651877133106,0.1111111111111111,0.1428571428571428,3,1.0,80,0.0,0.05,0.5,0.3333333333333333,0.05,0.1111111111111111,0.0,0.1176470588235294,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
0.0714285714285714,0.9484609878310664,0.6071428571428571,0.0,1,0.4460570875665214,1.0,0.4999999999999999,0.6666666666666667,0.0,1.0,0.088678251711427,0.272073880746838,0.1111111111111111,0.5714285714285713,3,0.0,80,0.0,0.025,0.5,0.3333333333333333,0.025,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
0.4285714285714285,0.9470293486041518,0.4642857142857143,0.0,1,0.4465408805031446,0.6666666666666667,0.5428571428571429,0.6666666666666667,0.25,1.0,0.2936808846761453,0.1094960851234691,0.0,0.4285714285714285,3,0.0,80,0.3333333333333333,0.425,0.3333333333333333,0.3333333333333333,0.4,0.4444444444444444,0.2666666666666666,0.6470588235294118,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.6904761904761905,0.9677881173944166,0.0357142857142857,0.75,1,0.4470246734397677,1.0,0.4999999999999999,0.3333333333333333,0.0,1.0,0.1203264876250658,0.4434049387673158,0.1111111111111111,0.4999999999999999,3,0.0,80,0.0,0.075,0.5,0.3333333333333333,0.075,0.1111111111111111,0.0666666666666666,0.1176470588235294,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0.0952380952380951,0.3686471009305655,0.0714285714285714,0.0,1,0.4475084663763908,0.3333333333333333,0.0571428571428571,0.6666666666666667,0.25,0.6666666666666667,0.1665086887835703,0.3183296526801846,0.0,0.5714285714285713,3,0.0,80,0.3333333333333333,0.1,0.5,1.0,0.075,0.1111111111111111,0.0,0.1176470588235294,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
